-0.046631213	0.061871257	-0.014863135	-0.01623052	-0.031728674	-0.079737514	-0.04709112	0.0268654	0.043579612	0.048738644	-0.012836281	0.016315507	0.040968426	0.0036182106	-0.015470827	0.010487299
-0.123800844	0.02384316	0.0034802123	-0.012964782	-0.040792182	-0.07671572	-0.01563054	0.037039936	0.10577719	0.014123628	-0.0029285336	-0.028087309	-0.0013468104	0.017698016	0.0074330284	-0.009104679
-0.03017683	0.01803776	0.05301376	0.050750498	-0.039560206	-0.07786453	-0.007153671	-0.0005664423	0.07077782	0.105653636	0.012697335	-0.029750204	-0.020872047	-0.0007251737	-0.030243095	0.019279195
-0.045032132	0.024173506	0.03918232	-0.004576113	-0.03254948	-0.06615609	-0.05845518	-0.0032013922	0.09426218	-0.025419569	0.024577847	-0.021622073	-0.051179424	-0.0023999924	-0.030450402	0.023149682
0.030201087	0.0030312056	0.045871943	-0.01686394	0.003525202	-0.046178505	-0.008728925	0.0459381	0.0038452155	0.029207341	0.013411783	0.006128152	-0.020101523	0.008467599	-0.086182475	0.076147705
0.012962338	0.03840077	0.043503042	-0.044042177	-0.0764939	-0.07671013	-0.00058556773	0.026345184	0.09873615	-0.028383294	0.023666566	0.028928198	-0.09887779	-0.028144911	-0.045987185	0.02633198
-0.11735252	-0.010600419	0.034387413	-0.012102883	-0.06757064	-0.0037966704	0.022251602	0.06896142	0.0496114	0.06947462	-0.013188277	-0.0063206227	-0.020449959	0.005556457	-0.0018735444	0.016235942
-0.03328817	-0.05683867	-0.01786747	-0.08227878	-0.07498342	-0.09352669	0.000110165725	0.050224368	0.12327139	0.003743622	-0.023135489	-0.038403023	0.00724125	-0.009316308	-0.030405987	0.0420536
-0.03734754	0.026097791	0.052180827	-0.019961288	0.0033772697	-0.087528996	-0.015861087	0.034352303	0.10482428	-0.014822063	0.02132392	0.031660944	-0.010169003	-0.026086317	0.019969054	0.011837096
-0.1057647	0.0135489125	0.022007203	-0.06391202	0.018666495	-0.054668102	0.022845494	-0.011673961	0.11820389	0.05058433	0.036014777	-0.032166976	0.010409308	0.030193785	-0.027864367	0.08252343
-0.09292474	0.064480394	0.039947063	0.014631466	-0.053072166	0.042294625	-0.004093345	-0.03388492	0.045664705	-0.00882791	-0.0068511297	0.0032070274	0.022720538	-0.0011896881	-0.01558387	0.040315554
-0.107075326	-0.015781188	-0.023846287	-0.00870964	-0.019949226	-0.051431976	-0.088610865	0.044269912	0.059316553	-0.020162795	-0.024641296	0.070699655	-0.032377996	-0.048410922	0.010912313	0.04738006
-0.025740013	0.046532	-0.053062283	-0.012520194	0.008139362	-0.04737314	-0.025847318	0.055992957	0.06153462	-0.067779504	-0.020778462	-0.029067645	-0.064977884	-0.032503482	-0.025072891	0.043770026
-0.09911679	-0.022973794	0.02398424	0.063119926	-0.05974493	-0.06331034	0.06193947	0.100364365	0.06411804	-0.05529669	-0.035025537	0.018190794	0.035423223	0.014739058	-0.030573316	0.018563563
-0.057522833	-0.07498802	0.05552358	-0.06596644	-0.013139054	-0.07227324	0.024875037	-0.016406665	0.05149417	0.09224302	-0.0053870627	0.028897708	0.018080914	0.08757843	0.05463582	-0.005044957
